2021/10/10 23:00,54659
2021/10/10 22:00,54913.45
2021/10/10 21:00,54801.07
2021/10/10 20:00,55429.8
2021/10/10 19:00,55450.25
2021/10/10 18:00,55312.65
2021/10/10 17:00,55339.28
2021/10/10 16:00,55471.07
2021/10/10 15:00,55373.01
2021/10/10 14:00,55122.13
2021/10/10 13:00,55228.59
2021/10/10 12:00,54941.73
2021/10/10 11:00,55144.99
2021/10/10 10:00,55007.59
2021/10/10 09:00,54972.3
2021/10/10 08:00,55564.19
2021/10/10 07:00,55668.81
2021/10/10 06:00,55607.8
2021/10/10 05:00,55651.73
2021/10/10 04:00,55873.06
2021/10/10 03:00,55049.15
2021/10/10 02:00,54633.52
2021/10/10 01:00,54382.83
2021/10/10 00:00,54905.27
2021/10/9 23:00,54949.72
2021/10/9 22:00,54896.41
2021/10/9 21:00,54848.94
2021/10/9 20:00,54663.83
2021/10/9 19:00,54656.81
2021/10/9 18:00,54900
2021/10/9 17:00,54914.05
2021/10/9 16:00,54801.16
2021/10/9 15:00,54977.29
2021/10/9 14:00,55136.84
2021/10/9 13:00,55242.2
2021/10/9 12:00,54979.26
2021/10/9 11:00,54792.68
2021/10/9 10:00,54888.99
2021/10/9 09:00,54907.45
2021/10/9 08:00,54728.45
2021/10/9 07:00,54917.55
2021/10/9 06:00,54837.89
2021/10/9 05:00,54597.78
2021/10/9 04:00,54684.62
2021/10/9 03:00,54560.58
2021/10/9 02:00,54156.38
2021/10/9 01:00,54007.55
2021/10/9 00:00,54264.17
2021/10/8 23:00,53951.43
2021/10/8 22:00,54060.05
2021/10/8 21:00,54162.2
2021/10/8 20:00,54001.7
2021/10/8 19:00,54686.48
2021/10/8 18:00,54501
2021/10/8 17:00,54293.89
2021/10/8 16:00,54298.45
2021/10/8 15:00,54324.84
2021/10/8 14:00,54570.92
2021/10/8 13:00,54178.99
2021/10/8 12:00,54841.01
2021/10/8 11:00,55242.72
2021/10/8 10:00,55485.66
2021/10/8 09:00,55234.76
2021/10/8 08:00,55800.01
2021/10/8 07:00,54829.39
2021/10/8 06:00,54110.22
2021/10/8 05:00,54172.95
2021/10/8 04:00,53877.93
2021/10/8 03:00,53815.22
2021/10/8 02:00,53842
2021/10/8 01:00,54297.35
2021/10/8 00:00,54108
2021/10/7 23:00,53785.22
2021/10/7 22:00,53899.39
2021/10/7 21:00,54275.62
2021/10/7 20:00,54167.17
2021/10/7 19:00,53962.76
2021/10/7 18:00,53895.9
2021/10/7 17:00,54165.51
2021/10/7 16:00,54154.72
2021/10/7 15:00,53899.99
2021/10/7 14:00,53789.59
2021/10/7 13:00,54567.84
2021/10/7 12:00,53983.13
2021/10/7 11:00,54305.54
2021/10/7 10:00,53906.62
2021/10/7 09:00,54300.57
2021/10/7 08:00,54538.3
2021/10/7 07:00,54755.92
2021/10/7 06:00,54534.16
2021/10/7 05:00,54735.76
2021/10/7 04:00,55073.2
2021/10/7 03:00,54810.94
2021/10/7 02:00,55075.56
2021/10/7 01:00,54787.3
2021/10/7 00:00,54794.88
2021/10/6 23:00,55315
2021/10/6 22:00,55144.72
2021/10/6 21:00,55075.37
2021/10/6 20:00,54918.24
2021/10/6 19:00,55049.99
2021/10/6 18:00,54527.82
2021/10/6 17:00,54581.22
2021/10/6 16:00,54891.32
2021/10/6 15:00,54984.19
2021/10/6 14:00,54500.4
2021/10/6 13:00,53997
2021/10/6 12:00,52741.68
2021/10/6 11:00,51306.56
2021/10/6 10:00,51160.35
2021/10/6 09:00,50700
2021/10/6 08:00,50693.51
2021/10/6 07:00,51449.99
2021/10/6 06:00,51509.98
2021/10/6 05:00,51512.37
2021/10/6 04:00,51325.83
2021/10/6 03:00,51513.81
2021/10/6 02:00,51545.56
2021/10/6 01:00,51278.38
2021/10/6 00:00,51321.61
2021/10/5 23:00,51471.99
2021/10/5 22:00,51349.86
2021/10/5 21:00,51718.61
2021/10/5 20:00,51462.29
2021/10/5 19:00,51190.11
2021/10/5 18:00,50612.44
2021/10/5 17:00,50146.52
2021/10/5 16:00,50103.85
2021/10/5 15:00,49793.57
2021/10/5 14:00,49841.79
2021/10/5 13:00,50207.96
2021/10/5 12:00,50000
2021/10/5 11:00,49877.06
2021/10/5 10:00,49999.99
2021/10/5 09:00,50269.35
2021/10/5 08:00,49919.99
2021/10/5 07:00,49476.51
2021/10/5 06:00,49295.92
2021/10/5 05:00,49325
2021/10/5 04:00,49168.31
2021/10/5 03:00,49306.68
2021/10/5 02:00,49324.82
2021/10/5 01:00,49243.03
2021/10/5 00:00,49531
2021/10/4 23:00,49224.94
2021/10/4 22:00,48916.29
2021/10/4 21:00,48931.03
2021/10/4 20:00,49006.15
2021/10/4 19:00,49380
2021/10/4 18:00,49318
2021/10/4 17:00,49296.44
2021/10/4 16:00,48589.99
2021/10/4 15:00,47758.23
2021/10/4 14:00,47450.66
2021/10/4 13:00,48116.29
2021/10/4 12:00,47707.37
2021/10/4 11:00,47585.85
2021/10/4 10:00,47626.97
2021/10/4 09:00,47732.22
2021/10/4 08:00,47656.49
2021/10/4 07:00,47838.54
2021/10/4 06:00,47710
2021/10/4 05:00,47777.05
2021/10/4 04:00,47751.99
2021/10/4 03:00,47468.79
2021/10/4 02:00,47678.16
2021/10/4 01:00,47810.39
2021/10/4 00:00,47860.89
2021/10/3 23:00,48200.01
